id_accordo,ccnl_code,titolo,txt_path,char_count,garbage_ratio,quality_bin
18007,E061,CCNL 5 luglio 1969 pe le aziende di prodotti alimentari vegetali conservati,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 9 agosto 1954 per il conglobamento ed il riassetto zonale delle retribuzioni per gli addetti all'industria conserve vegetali (E061).txt,5578,0.0063,clean
17888,E059,CCNL 20 giugno 1969  per i dipendenti delle aziende idrotermali settore imbottigliamento ,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 20 giugno 1969 per i dipendenti delle aziende idrotermali settore imbottigliamento (E059).txt,202284,0.0071,clean
17776,E054,CCNL 4 giugno 1969  per i lavoratori addetti alle aziende esercenti l'attività lattiero-casearia,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 10 gennaio 1961 per i lavoratori addetti alle aziende esercenti l'attività lattiero-casearia (E054).txt,195994,0.0158,clean
17797,E056,CCNL 10 maggio 1969 per i dipendenti da aziende vinicole pure ed acetiere,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 1 febbraio 1954 per i lavoratori di aziende vinicole pure ed acetiere (E056).txt,107153,0.0074,clean
17796,E055,"CCNL 10 maggio 1969 per i dipendenti da aziende produttrici di Vermouth, Aperitivi a base di Vino, Marsala, Spumanti, Liquori, Acquaviti e Sciroppi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 24 novembre 1963 per il rinnovo del CCNL per le aziende produttrici di Vermouth, Aperitivi, Liquori, Sciroppi e Spumanti (E055).txt",3224,0.0078,clean
17762,E051,CCNL 25 marzo 1969 per gli addetti all'industria degli alimenti zootecnici,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 25 marzo 1969 per gli addetti all'industria degli alimenti zootecnici (E051).txt,181053,0.0187,clean
17759,E050,CCNL 20 febbraio 1969 per i lavoratori addetti all'industria alimentare dolciaria,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 14 settembre 1963 per il rinnovo del CCNL per l'industria dolciaria (E050).txt,42758,0.0071,clean
18059,E067,CCNL 11 gennaio 1969 per i lavoratori delle aziende esercenti l'industria delle conserve animali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 16 luglio 1952 per il rinnovo del contratto nazionale normativo di lavoro per i lavoratori delle aziende esercenti l'industria delle conserve  (E067).txt,30328,0.0064,clean
17885,E058,CCNL 8 agosto 1968 per gli addetti alla industra delle acque e bevande gassate,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 18 marzo 1958 per i lavoratori addetti all'industra delle acque e bevande gassate (E058).txt,153964,0.0104,clean
17561,J231,"CCNL per i dirigenti delle Casse di Risparmio, Enti equiparati e Monti di Credito su pegno di 1a categoria","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Economico Nazionale per i funzionari delle Casse di Risparmio, Enti equiparati e Monti di Credito su pegno di 1a categoria (J231).txt",13829,0.0058,clean
17560,J231,"CCNL per i funzionari delle Casse di Risparmio, Enti equiparati e Monti di Credito su pegno di 1a categoria","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Economico Nazionale per i funzionari delle Casse di Risparmio, Enti equiparati e Monti di Credito su pegno di 1a categoria (J231).txt",13829,0.0058,clean
17171,K031,CCNL per i dipendenti elettrici dell'Enel,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL PER I DIPENDENTI ELETTRICI DELL'ENEL (K031).txt,238939,0.0046,clean
18395,B130,CCNL 18 maggio 1968 per le aziende industriali che producono articoli di vetro e per i lavoratori da esse dipendenti ,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 18 maggio 1968 per le aziende industriali che producono articoli di vetro e per i lavoratori da esse dipendenti (B130).txt,523963,0.025,noisy
18354,B121,CCNL 30 aprile 1968 per gli addetti all'industria degli abrasivi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 11 marzo 1952 per gli appartenenti alle categorie speciali (già equiparati) nelle industrie degli abrasivi (B121).txt,26985,0.0056,clean
18305,B371,CCNL 13 febbraio 1968 per gli addetti all'industria della gomma cavi elettrici ed affini,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 26 gennaio 2023 di rinnovo del CCNL 16 settembre 2020 per gli addetti all'industria della gomma, cavi elettrici ed affini e all'industria dell (B371).txt",36836,0.0052,clean
17556,J221,"CCNL per il personale appartenente alle categorie impiegati di 1a, impiegati di 2a, personale subalterno e personale ausiliario delle Casse di Risparmio, Enti equiparati e Monti di Credito su pegno di 1a categoria",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/BANCARI CASSE DI RISPARMIO (J221).txt,244221,0.0002,clean
17328,G111,CCNL 6 febbraio 1968 per i dipendenti da aziende che gestiscono teatri di posa,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per l'applicazione del CCNL 7 marzo 2005 ai lavoratori dipendenti delle aziende aderenti alla FEAC (G111).txt,1988,0.0075,clean
17565,K311,CCNL per i lavoratori dipendenti dalle aziende private del gas aderenti all'ANIG,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti dalle aziende private del gas (K311).txt,363285,0.01,clean
18101,D121,CCNL 2 dicembre 1967 per i lavoratori addetti all'industria delle calzature,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CALZATURE Industrie (D121).txt,283052,0.0001,clean
17265,F051,"CCNL 30 novembre 1967 per gli operai, gli impiegati e gli intermedi delle industrie del legno e del sughero",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 6 ottobre 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria del legno e del sughero (F051).txt,2775,0.0007,clean
18081,B120,CCNL 1 novembre 1967 per gli addetti all'industria della ceramica,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 1 novembre 1967 per gli addetti all'industria della ceramica (B120).txt,328364,0.0162,clean
18069,E068,CCNL del 30 agosto 1967 per gli addetti alla industria saccarifera,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 25 agosto 1964 per il rinnovo del CCNL 29 agosto 1961 per gli addetti all'industria saccarifera (E068).txt,366058,0.0117,clean
17322,H011,CCNL per i dipendenti da aziende commerciali 19 luglio 1967,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo CCNL Terziario, Distribuzione e Servizi (H011).txt",5553,0.0058,clean
17901,G020,"CCNL  9 giugno 1967 per le aziende esercenti l'industria della carta e cartone, della cellulosa, pasta legno, fibra vulcanizzata e presfibra","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 8 aprile 1954 per le aziende esercenti l'industria della carta e cartone, della cellulosa, pastalegno, fibra vulcanizzata e presfibra (G020).txt",4585,0.0057,clean
18066,B010,"CCNL 27 maggio 1967 per gli addetti all'industria olearia, dei grassi, della margarina, saponi e prodotti della detergenza ed affini","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 27 maggio 1967 per gli addetti all'industria olearia, dei grassi, della margarina, saponi e prodotti della detergenza ed affini (B010).txt",309705,0.0052,clean
18066,E052,"CCNL 27 maggio 1967 per gli addetti all'industria olearia, dei grassi, della margarina, saponi e prodotti della detergenza ed affini","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 27 maggio 1967 per gli addetti all'industria olearia, dei grassi, della margarina, saponi e prodotti della detergenza ed affini (E052).txt",309705,0.0052,clean
17848,E063,CCNL 11 maggio 1967 per gli addetti all'industa della pastificazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 1 febbraio 1955 per il conglobamento e riassetto zonale delle retribuzioni nell'ndustra molitoria e della pastificazione (E063).txt,15362,0.0719,noisy
18379,B006,CCNL 7 aprile 1967 per gli addetti all'industria del laminato trasparente di viscosa (Cellofan),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 16 settembre 1947 per gli addetti all'industria del laminato trasparente di viscosa (Cellofan) (B006).txt,242581,0.0043,clean
17266,F051,CCNL 8 febbraio 1967 per gli opera e per gli impiegati delle industrie boschive e forestali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 6 ottobre 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria del legno e del sughero (F051).txt,2775,0.0007,clean
17811,E062,CCNL 31 gennaio 1967 per gli addetti alla industria risiera,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 11 agosto 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria risiera (E062).txt,26769,0.055,noisy
17666,B008,CCNL 23 gennaio 1967 per i lavoratori addetti alle aziende produttrici di candele e lumini,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 23 gennaio 1967 per i lavoratori addetti alle aziende produttrici di candele e lumini (B008).txt,177384,0.0063,clean
17159,C011,Contratto nazionale 15 dicembre 1966 per i lavoratori addetti all'industria metalmeccanica privata e alla installazione di impianti (sostituisce il CCNL 17 febbraio 1963),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 15 ottobre 2009 per i lavoratori addetti all'industria metalmeccanica privata e alla installazione di impianti (C011).txt,468252,0.0035,clean
18270,F041,CCNL 7 dicembre 1966 per i lavoratori dipendenti da aziende esercenti l'attività di escavazione e lavorazione dei materiali lapidei,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo del CCNL 13 maggio 2004 per i lavoratori dipendenti da aziende esercenti l'attività di escavazione e lavorazione dei materiali  (F041).txt,63422,0.0057,clean
17208,V012,CCNL dirigenti aziende industriali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo del CCNL 25 novembre 2009 per i dirigenti di aziende produttrici di beni e servizi (V012).txt,17080,0.0039,clean
17230,B009,"CCNL 30 novembre 1966 per gli addetti all'industria dei dielettrici, materiali isolanti ed affini",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 22 ottobre 1958 per gli addetti all'industria dei dielettrici (B009).txt,166830,0.0079,clean
17152,C013,CCNL per i lavoratori dipendenti dalle aziende metalmeccaniche a partecipazione statale,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 16 luglio 1979 per i lavoratori dipendenti dalle aziende metalmeccaniche a partecipazione statale (C013).txt,357017,0.0035,clean
17775,E054,CCNL 11 novembre 1966  per i lavoratori addetti alle aziende esercenti l'attività lattiero-casearia,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 10 gennaio 1961 per i lavoratori addetti alle aziende esercenti l'attività lattiero-casearia (E054).txt,195994,0.0158,clean
17308,G121,CCNL 7 ottobre 1966 per gli addetti alle troupes (tecnici e maestranze) per la produzione di film a lungometraggio dipendenti da case di produzione cinematografica,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Avviso comune del 2632009 (G121).txt,1234,0.0089,clean
